CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,YEAR,UNIQUE_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX
2022-05-17,13:40,UNKNOWN,,40.681694,-73.9378,MARCUS GARVEY BOULEVARD,,,4,0,0,0,0,0,4,0,Passing Too Closely,Unspecified,,,,4530018.0,Ambulance,Sedan,,,,2022,12226849,05/17/2022,13:40,11874492-5cda-4880-8335-164f463f040d,Occupant,Unspecified,20222576.0,42.0,,,,,,,,,Registrant,,,M
2022-05-17,18:00,STATEN ISLAND,10301.0,40.634277,-74.0863,,,10        CEBRA AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4529885.0,Sedan,Motorcycle,,,,2022,12227060,05/17/2022,18:00,8cdacee7-17b2-4681-a176-a4f712a04dd6,Occupant,Unspecified,20222701.0,47.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
2022-05-20,14:01,BRONX,10472.0,40.831512,-73.877,MANOR AVENUE,EAST 172 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4529505.0,Station Wagon/Sport Utility Vehicle,Bus,,,,2022,12225687,05/20/2022,14:01,fcc3ded9-9b05-4a41-a1ce-b824c6a7b1f0,Occupant,Unspecified,20221917.0,45.0,,,,,,,,,Registrant,,,M
2022-05-18,8:43,QUEENS,11354.0,40.770027,-73.8349,WHITESTONE EXPRESSWAY,STRATTON STREET,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,4528914.0,Sedan,Sedan,,,,2022,12223610,05/18/2022,8:43,64c4cdfa-9703-4c53-acd1-274774b8b30a,Occupant,Unspecified,20220804.0,29.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
2022-05-13,16:45,QUEENS,11379.0,40.712234,-73.88761,,,68-02     METROPOLITAN AVENUE,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4530023.0,Station Wagon/Sport Utility Vehicle,Bus,,,,2022,12227771,05/13/2022,16:45,f26e306f-a568-4aa5-8c23-411d89783846,Occupant,Unspecified,20223104.0,,,,,,,,,,Registrant,,,U
2022-05-18,9:50,BROOKLYN,11207.0,40.670624,-73.895546,PENNSYLVANIA AVENUE,BELMONT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4529900.0,Bus,Station Wagon/Sport Utility Vehicle,,,,2022,12228149,05/18/2022,9:50,79433ff9-8e7d-41f0-97e1-65114cd251d4,Occupant,Unspecified,20223318.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
2022-05-19,22:45,UNKNOWN,,40.667076,-73.78266,BELT PARKWAY,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,4529343.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2022,12224944,05/19/2022,22:45,7aa9a948-fecb-4652-bd76-f1c38e0bfa33,Occupant,Unspecified,20221514.0,44.0,,,,,,,,,Registrant,,,F
2022-05-19,22:45,UNKNOWN,,40.667076,-73.78266,BELT PARKWAY,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,4529343.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2022,12224943,05/19/2022,22:45,3dcf79a5-3b88-4b9e-acdd-a2455afe58c2,Occupant,Injured,20221515.0,51.0,Not Ejected,Conscious,Back,Driver,Unknown,,,Whiplash,Driver,,,F
2022-05-09,15:10,UNKNOWN,,40.819717,-73.94048,7 AVENUE,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4530201.0,Sedan,Sedan,,,,2022,12226751,05/09/2022,15:10,3a225572-8a32-4831-8a9d-8f06a008889a,Occupant,Unspecified,20222520.0,42.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
2022-05-20,13:20,QUEENS,11101.0,40.74706,-73.929344,SKILLMAN AVENUE,35 STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,4529618.0,Taxi,Station Wagon/Sport Utility Vehicle,,,,2022,12226385,05/20/2022,13:20,f4617b5e-c650-43e8-aa42-c272e2c2a3b0,Occupant,Unspecified,20222320.0,36.0,,,,,,,,,Registrant,,,M
2022-05-19,19:32,BRONX,10463.0,40.87717,-73.906075,,,5500      BROADWAY,0,0,0,0,0,0,0,0,Unspecified,,,,,4529442.0,Sedan,,,,,2022,12225254,05/19/2022,19:32,1def3631-418d-40f5-859c-e9323ea0e629,Occupant,Unspecified,20221689.0,21.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F
2022-05-19,17:29,QUEENS,11377.0,40.73963,-73.92226,43 STREET,48 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,4529297.0,Sedan,Sedan,Convertible,Convertible,Sedan,2022,12225002,05/19/2022,17:29,88303efb-fa4a-4e58-8199-5a5c48f18ead,Occupant,Unspecified,20221552.0,,,,,,,,,,Registrant,,,U
2022-05-13,22:02,QUEENS,11423.0,40.710716,-73.757545,,,100-11    202 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4530121.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12227332,05/13/2022,22:02,587f2196-ed0d-4385-b813-dcc586b049de,Occupant,Unspecified,20222841.0,46.0,,,,,,,,,Registrant,,,M
2022-05-20,17:05,UNKNOWN,,40.686226,-73.9124,COVERT STREET,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4529659.0,Sedan,Sedan,,,,2022,12226295,05/20/2022,17:05,f707b098-0e07-433f-8cc0-646cf380b49b,Occupant,Unspecified,20222271.0,30.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
2022-05-20,23:55,UNKNOWN,,40.66653,-73.806274,BELT PARKWAY,,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,,,4529575.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12225660,05/20/2022,23:55,4ad020b8-fba7-453c-9f47-20498622ea26,Occupant,Unspecified,20221904.0,,,,,,,,,,Registrant,,,U
2022-05-21,0:40,UNKNOWN,,40.671642,-73.96258,EASTERN PARKWAY,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Driver Inattention/Distraction,,,,4529564.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12225318,05/21/2022,0:40,fe6786ba-443c-4b82-a524-0a607eaec870,Occupant,Unspecified,20221725.0,73.0,,,,,,,,,Registrant,,,M
2022-05-19,3:30,UNKNOWN,,40.830112,-73.850266,CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4530331.0,Sedan,,,,,2022,12229225,05/19/2022,3:30,7bc18560-4961-4551-a3d9-175e1dfebc3e,Occupant,Unspecified,20223960.0,56.0,,,,,,,,,Registrant,,,M
2022-05-17,10:45,BROOKLYN,11203.0,40.647617,-73.92605,,,448       EAST 54 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4530269.0,Sedan,,,,,2022,12229281,05/17/2022,10:45,ac53722f-668d-4633-b941-8004ba06a4d4,Occupant,Unspecified,20223994.0,61.0,,,,,,,,,Registrant,,,M
2022-05-21,18:22,UNKNOWN,,40.547245,-74.180244,KOREAN WAR VETS PARKWAY,,,0,1,0,0,0,0,0,1,Unspecified,Unspecified,,,,4530501.0,Convertible,Sedan,,,,2022,12228396,05/21/2022,18:22,81b32f2c-5bbf-4d1d-97ce-9cf904ffd30e,Occupant,Unspecified,,,,,,,,,,,Notified Person,,,
2022-05-21,4:58,BROOKLYN,11233.0,40.67538,-73.9082,EASTERN PARKWAY,PACIFIC STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Failure to Yield Right-of-Way,,,,4529998.0,Taxi,,,,,2022,12227497,05/21/2022,4:58,60ea6845-74fb-49ae-92f3-7fa8e53d9e28,Occupant,Unspecified,20222940.0,,,,,,,,,,Registrant,,,
2022-05-21,20:14,BRONX,10460.0,40.83893,-73.876236,BRONX PARK AVENUE,WYATT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4530261.0,Sedan,Moped,,,,2022,12228692,05/21/2022,20:14,e7d634f0-fade-4805-88f7-4749aefbb8a6,Occupant,Unspecified,20223654.0,,,,,,,,,,Registrant,,,
2022-05-21,23:40,UNKNOWN,,40.684513,-73.909386,BUSHWICK AVENUE,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4529798.0,Motorcycle,,,,,2022,12227689,05/21/2022,23:40,b1a72cca-ffd7-4d30-bf94-86c3f04444b4,Occupant,Unspecified,20223047.0,53.0,,,,,,,,,Registrant,,,M
2022-05-21,11:05,UNKNOWN,,40.653667,-73.97866,SEELEY STREET,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,4529674.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,2022,12226178,05/21/2022,11:05,8084aa61-88cb-429e-a758-54a0a25f18c0,Occupant,Unspecified,20222200.0,35.0,,,,,,,,,Registrant,,,M
2022-05-21,17:30,MANHATTAN,10016.0,40.743168,-73.98208,,,135       LEXINGTON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4529785.0,FDNY Truck,Station Wagon/Sport Utility Vehicle,,,,2022,12226866,05/21/2022,17:30,3f793631-5a32-4874-8e90-e1f753e9115e,Occupant,Unspecified,20222582.0,57.0,,,,,,,,,Registrant,,,M
2022-05-21,4:03,UNKNOWN,,40.704304,-73.92981,FLUSHING AVENUE,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4529805.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12227668,05/21/2022,4:03,fb1dbb5b-9dc2-46e0-89f3-46ab0da0af62,Occupant,Unspecified,20223029.0,37.0,,,,,,,,,Registrant,,,M
2022-05-21,1:08,UNKNOWN,,40.711033,-73.7281,CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4529567.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12225823,05/21/2022,1:08,d2de8729-837b-419b-b4d8-cb063b004e91,Occupant,Unspecified,20221988.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
2022-05-19,1:20,UNKNOWN,,40.614246,-74.15379,MARTIN LUTHER KING JR,,,1,0,0,0,0,0,1,0,Unsafe Speed,,,,,4530390.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12228925,05/19/2022,1:20,03c7bd22-22d3-4e45-85b2-f21929f81ca3,Occupant,Injured,20223789.0,49.0,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,F
2022-05-20,22:18,BROOKLYN,11225.0,40.658108,-73.95968,,,66        FENIMORE STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4530463.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12228736,05/20/2022,22:18,0aae5cf7-467d-4df8-800c-1a9e4763bd8a,Occupant,Unspecified,20223684.0,19.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
2022-05-21,12:00,MANHATTAN,10028.0,40.780857,-73.960915,5 AVENUE,EAST 85 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4530124.0,Ambulance,Sedan,,,,2022,12227654,05/21/2022,12:00,0cc50ea7-bcbc-427c-90a6-aaf13adf63f0,Occupant,Unspecified,20223023.0,30.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
2022-05-20,15:50,UNKNOWN,,40.835358,-73.94022,AMSTERDAM AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4530386.0,Station Wagon/Sport Utility Vehicle,Bus,,,,2022,12228432,05/20/2022,15:50,96548b8d-726a-4532-86d4-c2f8ea5e7e00,Occupant,Unspecified,20223503.0,,,,,,,,,,Registrant,,,U
2022-05-21,3:00,UNKNOWN,,40.68581,-73.807076,VAN WYCK EXPWY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,4530139.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,2022,12227576,05/21/2022,3:00,4af49ee2-04ac-40ca-a019-fde530d800b4,Occupant,Unspecified,20222979.0,,,,,,,,,,Registrant,,,U
2022-05-21,10:50,UNKNOWN,,40.7697,-73.93273,12 STREET,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4529620.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12226480,05/21/2022,10:50,08f7fe2a-1267-4129-90cf-a6590d821bf8,Occupant,Unspecified,20222370.0,21.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
2022-05-21,3:00,QUEENS,11377.0,40.748356,-73.907135,56 STREET,39 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4529584.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,2022,12226419,05/21/2022,3:00,51fdb700-f63f-4075-ad5c-fb3f6fe12f7b,Occupant,Unspecified,20222334.0,,,,,,,,,,Registrant,,,F
2022-05-20,17:26,UNKNOWN,,40.60855,-74.13216,BRADLEY AVENUE,NORTH GANNON AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4530366.0,Sedan,,,,,2022,12228938,05/20/2022,17:26,1e155052-f478-45e6-bee7-39801f283d59,Occupant,Unspecified,20223796.0,49.0,,,,,,,,,Registrant,,,M
2022-05-21,0:37,QUEENS,11432.0,40.706715,-73.80627,,,150-18    HILLSIDE AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4530143.0,Station Wagon/Sport Utility Vehicle,Box Truck,,,,2022,12227569,05/21/2022,0:37,04d92f9a-21b9-43b3-8249-e6fe250fddc8,Occupant,Unspecified,20222975.0,,,,,,,,,,Registrant,,,
2022-05-21,14:57,MANHATTAN,10016.0,40.743332,-73.9822,,,128       EAST 29 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4529791.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12226875,05/21/2022,14:57,39a6d296-8d01-45fb-b91f-0c46d5ad3985,Occupant,Unspecified,20222585.0,36.0,,,,,,,,,Registrant,,,M
2022-10-03,9:00,BROOKLYN,11236.0,40.635475,-73.89156,AVENUE N,ROCKAWAY PARKWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4570081.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12396366,10/03/2022,9:00,fb3069bc-7053-4c90-adc8-6a19a0ad90e6,Occupant,Unspecified,20320265.0,69.0,,,,,,,,,Registrant,,,M
2022-07-28,18:21,BROOKLYN,11234.0,40.59651,-73.90788,FLATBUSH AVENUE,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Driverless/Runaway Vehicle,Unspecified,,,,4550514.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12306199,07/28/2022,18:21,5af4c423-0bef-4faf-bbb2-5cf2472d6580,Occupant,Unspecified,20268212.0,,,,,,,,,,Registrant,,,U
2022-07-27,18:30,BROOKLYN,11206.0,0.0,0.0,MESEROLE STREET,BUSHWICK AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4550474.0,Station Wagon/Sport Utility Vehicle,Bike,,,,2022,12306577,07/27/2022,18:30,dc39a232-c38f-4355-b68f-fb3e7ca9baf2,Bicyclist,Unspecified,20268416.0,25.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
2022-07-28,23:00,BROOKLYN,11218.0,40.637413,-73.97298,,,455       OCEAN PARKWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4550357.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12305101,07/28/2022,23:00,325ac25a-9f7a-44b3-8222-7c59d0db3571,Occupant,Unspecified,20267581.0,44.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-07-29,13:05,QUEENS,11354.0,40.76367,-73.83335,,,35-22     PRINCE STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4550550.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12306647,07/29/2022,13:05,788c0790-5fa5-46d6-ab9d-1affe96d1f8c,Occupant,Unspecified,20268458.0,50.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-07-27,0:51,UNKNOWN,,40.667076,-73.99508,3 AVENUE,,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4550071.0,Station Wagon/Sport Utility Vehicle,E-Bike,,,,2022,12305188,07/27/2022,0:51,7b772b86-a2c7-4c93-80b5-1d6c9bcbf3ce,Occupant,Unspecified,20267620.0,53.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-07-28,15:20,QUEENS,11367.0,40.72784,-73.83284,JEWEL AVENUE,VANWYCK EXPRESSWAY,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4550476.0,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,2022,12306506,07/28/2022,15:20,5db37385-7431-4d3c-955b-6a0a3f13b7c7,Occupant,Unspecified,20268377.0,39.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-07-31,11:00,BROOKLYN,11204.0,40.609478,-73.98479,,,1514      WEST 11 STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4551156.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12404660,07/31/2022,11:00,3545b5ee-4631-45aa-a88c-7545fdfeab24,Occupant,Unspecified,20324924.0,54.0,,,,,,,,,Registrant,,,M
2022-10-07,14:10,QUEENS,11356.0,40.784916,-73.84213,126 STREET,15 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4571130.0,Sedan,Box Truck,,,,2022,12393478,10/07/2022,14:10,0a365cdf-1e61-41d7-9793-1d67942b13e7,Occupant,Unspecified,20318626.0,,,,,,,,,,Registrant,,,
2024-09-18,1:30,UNKNOWN,,40.67505,-73.73322,LAURELTON PARKWAY,,,7,0,0,0,0,0,7,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,Unspecified,Unspecified,4758263.0,Sedan,Sedan,Sedan,Sedan,Sedan,2024,13108087,09/18/2024,1:30,5091aa97-1bf8-4430-8c1f-56964056a4f4,Occupant,Injured,20724561.0,29.0,Not Ejected,Conscious,Back,Driver,Lap Belt,,,Complaint of Pain or Nausea,Driver,,,M
2022-10-07,23:15,UNKNOWN,,40.738373,-73.86008,57 AVENUE,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4570974.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12389385,10/07/2022,23:15,f1d76f57-bb87-4daa-ad4f-eee06830c566,Occupant,Unspecified,20316297.0,,,,,,,,,,Registrant,,,
2022-08-05,0:00,MANHATTAN,10029.0,40.78363,-73.94353,FDR DRIVE,EAST 97 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4552393.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12313270,08/05/2022,0:00,ad45fee3-702d-41ca-b7a8-cdb0b9f638a0,Occupant,Unspecified,20272324.0,,,,,,,,,,Registrant,,,M
2022-08-03,22:15,QUEENS,11435.0,40.70058,-73.80775,SUTPHIN BOULEVARD,ARCHER AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4552057.0,Sedan,Sedan,,,,2022,12311888,08/03/2022,22:15,8438ce58-4118-440e-8d27-17d01e67c29a,Occupant,Unspecified,20271567.0,17.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
2022-08-05,1:33,BROOKLYN,11232.0,40.660038,-73.994804,,,728       5 AVENUE,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4552390.0,Sedan,Sedan,Sedan,,,2022,12320781,08/05/2022,1:33,1b6161d1-c509-418c-9482-26cfae1cea99,Occupant,Unspecified,20276670.0,34.0,,,,,,,,,Registrant,,,M
2022-08-03,12:40,MANHATTAN,10026.0,40.80224,-73.95017,,,101       WEST 116 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4552150.0,Bus,Station Wagon/Sport Utility Vehicle,,,,2022,12312331,08/03/2022,12:40,6df1b621-d8aa-401f-b7c0-76a31809613d,Occupant,Unspecified,20271814.0,27.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
2022-07-26,15:16,BRONX,10469.0,40.860954,-73.84639,WARING AVENUE,SEYMOUR AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4552665.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12314475,07/26/2022,15:16,2491f562-c60a-4449-bebe-9f6734685c79,Occupant,Unspecified,20273000.0,25.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-08-05,0:52,QUEENS,11434.0,40.66691,-73.76932,,,177-50    SOUTH CONDUIT AVENUE,1,0,0,0,0,0,1,0,Unspecified,,,,,4553071.0,Sedan,,,,,2022,12316515,08/05/2022,0:52,3c62741d-0039-4e3b-84cc-1739952b3e21,Occupant,Injured,20274208.0,,Not Ejected,Unknown,Unknown,Unknown,Unknown,,,Unknown,Driver,,,U
2022-08-03,11:47,QUEENS,11366.0,40.73046,-73.78379,,,75-41     186 STREET,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4552187.0,Sedan,,,,,2022,12313047,08/03/2022,11:47,c1d68d18-7a49-470a-a170-4f6efc3f3f44,Occupant,Unspecified,20272196.0,88.0,,,,,,,,,Registrant,,,M
2022-08-03,15:45,STATEN ISLAND,10301.0,40.616413,-74.103516,CLOVE ROAD,VICTORY BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,4553057.0,Sedan,Sedan,Sedan,Sedan,,2022,12315522,08/03/2022,15:45,023f85e9-688a-40d3-be3f-f3d61e2132b3,Occupant,Unspecified,20273614.0,49.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-06-06,13:28,BROOKLYN,11211.0,40.710735,-73.961815,SOUTH 5 STREET,DRIGGS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4537084.0,Sedan,Pick-up Truck,,,,2022,12390031,06/06/2022,13:28,9c28e853-7a74-45b5-b615-41ca6185f0f2,Occupant,Unspecified,20316651.0,38.0,,,,,,,,,Registrant,,,F
2022-10-09,8:50,BRONX,10457.0,40.8468,-73.893135,,,1976      ARTHUR AVENUE,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4571600.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12385553,10/09/2022,8:50,8d0a82e7-84ca-4397-a182-b9977046e2e8,Occupant,Unspecified,20314084.0,39.0,,,,,,,,,Registrant,,,M
2022-10-09,0:10,UNKNOWN,,40.694035,-73.72679,CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4571158.0,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,2022,12384955,10/09/2022,0:10,8d3554ec-e793-4201-89a8-81c79ce72d9b,Occupant,Unspecified,20313731.0,,,,,,,,,,Registrant,,,
2022-10-09,8:52,BRONX,10469.0,40.8733,-73.853645,BOSTON ROAD,EAST GUN HILL ROAD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4571437.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12386284,10/09/2022,8:52,c2795d97-62ed-4086-93eb-1a91005d8a52,Occupant,Unspecified,20314518.0,23.0,,,,,,,,,Registrant,,,M
2022-10-08,1:40,UNKNOWN,,40.849804,-73.94295,CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4571976.0,Tractor Truck Gasoline,Sedan,,,,2022,12387790,10/08/2022,1:40,d6e0a2a7-18ad-4a26-b1c5-966b41e13260,Occupant,Unspecified,20315372.0,,,,,,,,,,Registrant,,,
2022-10-09,0:00,QUEENS,11368.0,40.7433,-73.8675,JUNCTION BOULEVARD,ALSTYNE AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4571665.0,Taxi,Station Wagon/Sport Utility Vehicle,,,,2022,12387493,10/09/2022,0:00,d2fee1fb-c530-4044-98f0-df1a6c4efb53,Occupant,Unspecified,20315225.0,30.0,,,,,,,,,Registrant,,,M
2022-10-09,16:45,BROOKLYN,11234.0,40.60834,-73.93352,AVENUE S,EAST 33 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4572018.0,Sedan,Sedan,,,,2022,12388139,10/09/2022,16:45,42630370-3b9a-4e93-92e2-796d455064bd,Occupant,Unspecified,20315577.0,35.0,,,,,,,,,Registrant,,,F
